Time(s),AL01-EQ2-psaNorthSouth(g),AL01-EQ2-psaEastWest(g),BL45-EQ8-psaNorthSouth(g),BL45-EQ8-psaEastWest(g),CI05-EQ15-psaNorthSouth(g),CI05-EQ15-psaEastWest(g),CJ03-EQ16-psaNorthSouth(g),CJ03-EQ16-psaEastWest(g),CJ04-EQ17-psaNorthSouth(g),CJ04-EQ17-psaEastWest(g),CO56-EQ19-psaNorthSouth(g),CO56-EQ19-psaEastWest(g),GA62-EQ29-psaNorthSouth(g),GA62-EQ29-psaEastWest(g),GC38-EQ30-psaNorthSouth(g),GC38-EQ30-psaEastWest(g),LI58-EQ37-psaNorthSouth(g),LI58-EQ37-psaEastWest(g),PE10-EQ47-psaNorthSouth(g),PE10-EQ47-psaEastWest(g),RM48-EQ49-psaNorthSouth(g),RM48-EQ49-psaEastWest(g),SP51-EQ51-psaNorthSouth(g),SP51-EQ51-psaEastWest(g),TL08-EQ53-psaNorthSouth(g),TL08-EQ53-psaEastWest(g),TL55-EQ54-psaNorthSouth(g),TL55-EQ54-psaEastWest(g),VG09-EQ58-psaNorthSouth(g),VG09-EQ58-psaEastWest(g)
0.610,0.250236556,0.260926025,0.196630929,0.21995101,0.22203675,0.307274843,0.266902362,0.357921957,0.276908599,0.348143149,0.220567094,0.217720784,0.221322252,0.191475546,0.196293785,0.310564367,0.189336029,0.267717469,0.150582033,0.220210101,0.117218092,0.092741792,0.213961272,0.287565946,0.148672983,0.195899953,0.139005538,0.150455078,0.284447956,0.16589826
0.620,0.252529758,0.250828742,0.197766719,0.210794585,0.233834185,0.288463147,0.310218035,0.340565661,0.321300277,0.3294505,0.226887586,0.221946787,0.214233654,0.185635904,0.200283453,0.320613891,0.202526859,0.27011849,0.154014789,0.232168543,0.124884319,0.097465096,0.217623809,0.31568572,0.14127085,0.198183786,0.14359406,0.152911743,0.275029603,0.160105438
0.630,0.25471212,0.23898267,0.203762695,0.199283793,0.248370494,0.265793694,0.343426406,0.313365716,0.356770135,0.300268553,0.229499017,0.216290262,0.206970958,0.182439444,0.203422854,0.313950243,0.21958434,0.266207097,0.158506164,0.236840823,0.135074498,0.101414265,0.218544942,0.340619831,0.150807241,0.19625966,0.146672074,0.153497102,0.269502005,0.161184108
0.640,0.254072002,0.225657804,0.212566804,0.191550698,0.266285083,0.268849183,0.361810864,0.296705201,0.377383674,0.286995682,0.245649611,0.212723064,0.199420522,0.177311391,0.206757291,0.326797531,0.235977036,0.257154786,0.163547741,0.234624622,0.143083634,0.103897112,0.213680554,0.360380504,0.157402502,0.190358482,0.148183053,0.150848005,0.265584466,0.165675763
0.650,0.249886564,0.212004746,0.220733996,0.202461579,0.279401006,0.265326214,0.365672438,0.287198474,0.383721335,0.274852151,0.262924813,0.211021625,0.19173262,0.168837445,0.209943008,0.340685068,0.247072315,0.267107275,0.169168925,0.228737565,0.14671909,0.105430784,0.202331849,0.372429888,0.16018758,0.185868277,0.148778088,0.145340741,0.252799301,0.180099468
0.660,0.242327304,0.201875337,0.225343736,0.222242263,0.288858377,0.257049838,0.35936576,0.285153224,0.379873339,0.270359718,0.276459196,0.204588223,0.18460083,0.157591725,0.211042155,0.345518116,0.244629459,0.27248033,0.174734916,0.224454616,0.145939896,0.106496209,0.191461446,0.375072059,0.158721238,0.180747072,0.149151528,0.13766602,0.233746425,0.193997103
0.670,0.232837412,0.20040158,0.226524128,0.239759129,0.296405214,0.255128519,0.34971643,0.293646654,0.372572367,0.276871817,0.286599572,0.197255676,0.178965244,0.150041738,0.215909196,0.341874389,0.233706084,0.27117137,0.180286901,0.227299757,0.141825437,0.107573049,0.208757106,0.367345749,0.154149576,0.176210437,0.156518526,0.129639788,0.225341985,0.204738298
0.680,0.224004988,0.208771028,0.225152153,0.252313076,0.302037383,0.255528047,0.339691196,0.308828611,0.366704903,0.290650094,0.293851406,0.191469859,0.189564991,0.156454913,0.231795865,0.331763019,0.228073047,0.263036807,0.184880528,0.239413623,0.136844727,0.108809811,0.229774253,0.349409342,0.148676676,0.171812836,0.164882822,0.121880406,0.211348129,0.210954126
0.690,0.216467238,0.222445121,0.221532027,0.275714643,0.30536524,0.258052617,0.330497537,0.323827562,0.368064023,0.304428453,0.300333478,0.18852061,0.203032473,0.161864886,0.243727751,0.318556795,0.221055431,0.249934501,0.200896276,0.258562174,0.135866915,0.110432442,0.24792057,0.324751245,0.144250931,0.167352983,0.171024709,0.119032231,0.206334971,0.213378655
0.700,0.212400465,0.237180728,0.215769801,0.296706366,0.307276319,0.263723735,0.322298367,0.33397603,0.367466273,0.313792484,0.313599966,0.188118333,0.219043965,0.165654682,0.254124618,0.30603098,0.211703951,0.233531964,0.222013661,0.281097111,0.140264286,0.11311899,0.262621736,0.299605079,0.142656498,0.163290921,0.175725977,0.125507667,0.206650918,0.213993958
0.710,0.225335046,0.253234716,0.207996408,0.317223502,0.30939005,0.272911149,0.318815252,0.338877448,0.365565133,0.317924672,0.343420551,0.18874467,0.235548558,0.167363695,0.264595792,0.297002617,0.210514389,0.215870217,0.237119312,0.303778396,0.142121247,0.117218185,0.268504305,0.278576256,0.152835902,0.159284225,0.178595705,0.133867227,0.207303904,0.213557639
0.720,0.245929756,0.272125086,0.206724496,0.339449069,0.311873572,0.282815781,0.316449158,0.341344163,0.363149847,0.319697048,0.374891224,0.188907792,0.249639084,0.166624391,0.274706938,0.294601174,0.214094834,0.197873293,0.24170692,0.324539944,0.142354373,0.12186626,0.2705905,0.26267293,0.162725175,0.155699022,0.180000081,0.139421778,0.207995573,0.212634684
0.730,0.25822011,0.293789864,0.207664229,0.362294333,0.312908187,0.291129955,0.313584783,0.344000248,0.360153065,0.32192449,0.404671175,0.187829059,0.259995161,0.172407372,0.283263917,0.286639503,0.216206575,0.181288955,0.236722904,0.342193845,0.14669161,0.125395294,0.263006461,0.250339,0.170087017,0.153533578,0.183269577,0.142064992,0.208296007,0.212180607
0.740,0.261571058,0.315520611,0.216886428,0.381948446,0.310263812,0.296826564,0.308359288,0.34879047,0.354561546,0.326644213,0.42933726,0.192133185,0.266121647,0.182712529,0.286178417,0.283000888,0.216624046,0.171303963,0.226365508,0.353828067,0.147997906,0.126011971,0.246018849,0.240046289,0.17335769,0.154691122,0.18694267,0.142520309,0.210545624,0.211769813
0.750,0.258504295,0.333057035,0.236688089,0.393606714,0.309126481,0.308922043,0.298194442,0.354661195,0.343444269,0.332859764,0.445363467,0.208584172,0.268829557,0.197894394,0.280217297,0.278572087,0.214953816,0.174790586,0.216002028,0.361017821,0.153993624,0.123120707,0.243393056,0.229877656,0.172467961,0.159775547,0.188274707,0.141445833,0.211454591,0.208756973
0.760,0.267098757,0.343403634,0.256060347,0.394304343,0.298876508,0.314211715,0.281196247,0.358403565,0.324699139,0.337175189,0.45330003,0.225708896,0.268531421,0.20754877,0.273725879,0.273233645,0.210918779,0.174217968,0.226897625,0.355326872,0.155688108,0.124597336,0.231355002,0.219545132,0.167783856,0.167329641,0.189273363,0.141652714,0.210946847,0.201503506
0.770,0.267115659,0.34520979,0.27225525,0.391049598,0.300800127,0.314999726,0.258246772,0.356232269,0.298334711,0.336145559,0.445571968,0.251194194,0.265265051,0.210422837,0.266054602,0.267090515,0.20453608,0.175392468,0.232554582,0.335508992,0.15432142,0.127899742,0.221109482,0.210281787,0.16024721,0.174814606,0.196194253,0.143948238,0.208419358,0.191564412
0.780,0.259319002,0.339359416,0.283065617,0.384115823,0.313982589,0.304420726,0.232238835,0.346957084,0.268296807,0.328619006,0.434092736,0.278955382,0.259506618,0.206861971,0.251168072,0.26046581,0.196052298,0.172086037,0.233059494,0.312899305,0.151509173,0.130488494,0.217541989,0.205317323,0.150611858,0.180034374,0.199360191,0.145169117,0.20429289,0.181491275
0.790,0.247489819,0.327629461,0.286544838,0.371631752,0.320640201,0.291711427,0.224167839,0.331647784,0.243083186,0.314611378,0.434874497,0.299308136,0.251339467,0.198203823,0.23581414,0.254155261,0.192173491,0.172434758,0.227221025,0.287613513,0.148230793,0.132939125,0.210253073,0.201595787,0.140109546,0.1821008,0.199354831,0.146486825,0.201604286,0.172601555
0.800,0.235774609,0.311561586,0.282071495,0.355548613,0.319011652,0.288875797,0.210953873,0.311016311,0.229433496,0.295475061,0.429548139,0.308934373,0.240958527,0.186155091,0.234219479,0.249212531,0.187554626,0.171482818,0.215996996,0.261166566,0.145189576,0.135482598,0.200672682,0.194508722,0.130912944,0.181283952,0.204332666,0.149679212,0.200363526,0.165766734
0.810,0.226781665,0.293437192,0.270588929,0.338580132,0.30861838,0.280241542,0.195471326,0.287128985,0.212815447,0.274562353,0.418643337,0.308545147,0.229077193,0.173032456,0.231966764,0.245791958,0.18538867,0.168726121,0.201966754,0.250136993,0.142373607,0.13782138,0.190720068,0.191372131,0.129886473,0.178033039,0.209320874,0.155181207,0.198324267,0.162199842
0.820,0.218115622,0.275313299,0.254423824,0.321609466,0.291414887,0.271602049,0.180524638,0.274111084,0.196304393,0.266283266,0.403309766,0.307173397,0.216198161,0.160713631,0.23634266,0.242889582,0.183806579,0.163987728,0.187706916,0.239004496,0.138953032,0.139284357,0.181474745,0.187751993,0.127066724,0.173191505,0.210923773,0.161460353,0.195009707,0.16293669
0.830,0.206461393,0.259077345,0.236271589,0.305660216,0.27490043,0.264443994,0.179253185,0.263389803,0.182036306,0.254430511,0.385215224,0.304897136,0.203589211,0.150786034,0.237131199,0.239541422,0.180412182,0.157705763,0.173833722,0.22708929,0.134583794,0.139217141,0.180559948,0.182713191,0.125006431,0.167662691,0.20847862,0.167314727,0.195044556,0.167576119
0.840,0.200550738,0.246517206,0.218110764,0.290023039,0.26491091,0.263244946,0.181064689,0.251059145,0.181078584,0.24187373,0.365586001,0.304707989,0.192443002,0.144367926,0.235244194,0.235295734,0.177630106,0.15049951,0.160003157,0.224133837,0.129663836,0.137502955,0.184546202,0.176146963,0.126401868,0.162784543,0.20259361,0.172532798,0.200299859,0.174172728
0.850,0.200457323,0.239821075,0.201515871,0.27396672,0.25668466,0.276275594,0.187743931,0.238116944,0.181892335,0.229645855,0.346877118,0.300868965,0.183840234,0.14416553,0.232429196,0.230230565,0.173990153,0.142520178,0.146818795,0.222979237,0.125010272,0.13429903,0.190275601,0.168769614,0.126812613,0.160388663,0.194402858,0.177164332,0.208363756,0.180845659
0.860,0.196978057,0.240623848,0.195738798,0.257204626,0.254113966,0.287317126,0.197896425,0.225638007,0.188874375,0.217709713,0.329062893,0.295133735,0.177958259,0.145497972,0.230303633,0.224397999,0.172459542,0.145364763,0.149575942,0.219691066,0.12140826,0.137499908,0.197330019,0.161728262,0.12579296,0.162349385,0.185353888,0.180427139,0.219308398,0.187636808
0.870,0.195041526,0.249437246,0.197856158,0.239860569,0.251681224,0.293413923,0.205442178,0.214346336,0.198241791,0.209900793,0.312996047,0.288477521,0.174305421,0.148089715,0.229879895,0.217867699,0.172811384,0.150933053,0.153401533,0.214667198,0.118432119,0.141320747,0.20506449,0.155278744,0.123904054,0.168760932,0.176855625,0.181404557,0.231889231,0.195706638
0.880,0.194926194,0.26468644,0.197040571,0.229854793,0.250243097,0.292350721,0.209677522,0.210502442,0.204330099,0.207046183,0.310162425,0.280449992,0.172203186,0.15349031,0.237248081,0.210738451,0.178849783,0.154738096,0.157699961,0.208905583,0.115061971,0.14417182,0.212755507,0.150001676,0.121820032,0.177639281,0.169790285,0.17822163,0.244491057,0.208121884
0.890,0.194789367,0.283388528,0.194819506,0.230058621,0.24951131,0.283121314,0.210940123,0.207684276,0.207407017,0.204228962,0.309016983,0.27035325,0.171318113,0.158484143,0.251357664,0.203999102,0.184802939,0.156036013,0.161868123,0.203318128,0.110326675,0.145476266,0.219940068,0.148053758,0.12296156,0.186337919,0.164623641,0.182104052,0.255781161,0.221021611
0.900,0.194948181,0.302521985,0.193215814,0.228451676,0.249751853,0.274239935,0.209440066,0.205110051,0.207635921,0.201631043,0.308611626,0.257970142,0.171673552,0.162235797,0.2635857,0.206486838,0.189911488,0.154601509,0.165457602,0.198460831,0.104631995,0.144983532,0.225809354,0.146847937,0.127038629,0.192866979,0.160733759,0.190261814,0.264335901,0.231969784
0.910,0.195984723,0.319672439,0.193080558,0.226177017,0.251148366,0.264272364,0.205585728,0.202996096,0.205464794,0.199572661,0.308136967,0.24525517,0.17323324,0.164454578,0.271771916,0.208631444,0.193967913,0.153365532,0.168083243,0.194464462,0.103760947,0.142755745,0.230141994,0.146077684,0.1317544,0.196394434,0.157700023,0.193092483,0.268936339,0.238748193
0.920,0.196731691,0.333161025,0.198295827,0.22456316,0.251830673,0.25340258,0.199949292,0.201323509,0.201264924,0.198126792,0.306754884,0.232766176,0.17585293,0.165865618,0.274292217,0.210537708,0.196842317,0.156967887,0.169667986,0.191084451,0.106022591,0.139337784,0.232450574,0.146686278,0.137237323,0.197125869,0.155146698,0.191601952,0.26858616,0.24072983
0.930,0.197314196,0.34193852,0.200800502,0.225483673,0.259018431,0.23957621,0.192435299,0.19951599,0.19498085,0.196737848,0.303726069,0.218701116,0.17914324,0.167577411,0.275968,0.212478226,0.198407935,0.160244649,0.170078357,0.187450704,0.107455389,0.135299297,0.232724058,0.151789379,0.143118239,0.195654413,0.152648259,0.188053553,0.262846328,0.239440532
0.940,0.1979208,0.345880312,0.199878144,0.229911688,0.264827438,0.229263683,0.182669678,0.196716215,0.186313323,0.194384971,0.29853924,0.204423148,0.182723275,0.170174922,0.279534375,0.214255569,0.198569452,0.163462039,0.169561039,0.188488428,0.107450858,0.131251551,0.243008498,0.155532945,0.148874367,0.193048621,0.149994147,0.184937038,0.265978431,0.236570256
0.950,0.198353205,0.345848873,0.195873698,0.234579771,0.269325793,0.23175807,0.18451315,0.192067343,0.185650135,0.190260304,0.291249596,0.191436495,0.18656074,0.173272386,0.278854631,0.215949418,0.197319816,0.164498934,0.175548157,0.188379512,0.106275433,0.12753253,0.249623632,0.156992886,0.15384411,0.189958226,0.150516276,0.183192091,0.267276905,0.23324315
0.960,0.204230042,0.343437874,0.197618611,0.238860798,0.272418648,0.230798347,0.186314844,0.18571987,0.19142117,0.184541672,0.281802415,0.181240308,0.190103716,0.176013185,0.274129247,0.217405027,0.202009039,0.164450498,0.183294385,0.186252549,0.104654798,0.124364945,0.251776385,0.156241953,0.157449853,0.186858527,0.153827568,0.182690429,0.264354138,0.229527298
0.970,0.212113545,0.340456962,0.200458627,0.242637639,0.274022582,0.227408796,0.195711099,0.178171678,0.201224467,0.177522745,0.270493686,0.174605736,0.196387674,0.177717081,0.265855697,0.218848063,0.205142993,0.163977967,0.188211621,0.184595992,0.105520109,0.123450334,0.249863768,0.154072434,0.159235281,0.183796707,0.157856179,0.182094003,0.259378414,0.233449703
0.980,0.21689734,0.338365899,0.20318829,0.244906899,0.274068539,0.223656623,0.201269506,0.175628376,0.207254632,0.169883917,0.264606459,0.171844913,0.203422058,0.178012341,0.263442848,0.220637312,0.20694068,0.163560869,0.189566782,0.194247244,0.105934382,0.124475679,0.244746408,0.15168817,0.159105602,0.18044671,0.162199875,0.180493547,0.25431833,0.236738458
0.990,0.218648053,0.338171568,0.204654241,0.245086586,0.272554324,0.221819595,0.203286127,0.176171028,0.209602829,0.1666645,0.276026167,0.172204275,0.209412072,0.176576787,0.262181887,0.22295873,0.207826966,0.163328199,0.19024274,0.201121915,0.106101525,0.126006607,0.236789201,0.150688616,0.157412364,0.176548677,0.1660608,0.177214152,0.25120704,0.23850925
1.000,0.2218845,0.339761348,0.204011538,0.243004758,0.269675112,0.22620433,0.202665637,0.175655106,0.208704719,0.166196008,0.286629698,0.174375265,0.214001564,0.178498474,0.257073128,0.225881863,0.208238142,0.163112292,0.193177208,0.204990954,0.106346297,0.127867293,0.231376826,0.149365349,0.159584511,0.180210675,0.171075721,0.174025076,0.25054104,0.238051262
1.010,0.231684456,0.342297566,0.201326255,0.238649342,0.268166216,0.234065948,0.198954454,0.175161048,0.205352678,0.165690934,0.294064477,0.176979498,0.217120838,0.176253631,0.248324364,0.229367887,0.208583986,0.162253291,0.193346767,0.206085915,0.108346245,0.12995369,0.230814824,0.148183754,0.160884309,0.182544195,0.174241546,0.173785336,0.25120541,0.234823467
1.020,0.236155913,0.345164076,0.197118418,0.232515528,0.272800306,0.239217602,0.193490597,0.175721978,0.200500912,0.166171674,0.297099796,0.179339389,0.218744765,0.170312492,0.24393102,0.23301154,0.208862793,0.16000352,0.191295,0.2050649,0.113930238,0.132049583,0.2298717,0.147285423,0.16145466,0.183237962,0.174271418,0.172973818,0.251325793,0.229049794
1.030,0.236063315,0.347248146,0.192163999,0.225191563,0.275990406,0.241887429,0.194313578,0.177899227,0.194944694,0.16822025,0.295801963,0.181672753,0.218749925,0.161985475,0.239715811,0.236590915,0.209339909,0.156242332,0.187904094,0.202845041,0.118820462,0.133955554,0.22885284,0.146840926,0.161547984,0.182455798,0.176871794,0.171425982,0.248690595,0.221572417
1.040,0.233072654,0.348014751,0.193379486,0.217499205,0.276379318,0.242126665,0.197830461,0.181670651,0.198402584,0.171827032,0.290648456,0.184667341,0.216945382,0.157003926,0.234028513,0.239988827,0.210134549,0.152945155,0.184001999,0.200594368,0.122698084,0.135465955,0.227534541,0.147005007,0.161368123,0.180541492,0.180612287,0.169215869,0.241847252,0.216597483
1.050,0.234119885,0.347149036,0.197449289,0.209524686,0.273152321,0.240702615,0.201877124,0.186582053,0.202491471,0.176595208,0.282948278,0.188755538,0.221152291,0.16209465,0.228595248,0.24313197,0.21159645,0.15014952,0.180345126,0.198943076,0.125297109,0.136352605,0.226082507,0.147946705,0.16127379,0.178166475,0.184176688,0.166565715,0.2331945,0.213602525
1.060,0.240037017,0.344542674,0.201348055,0.203009782,0.266653143,0.238010887,0.206335384,0.191961005,0.207088784,0.181882905,0.274168185,0.193843285,0.227311765,0.165362441,0.225182962,0.246053054,0.213792411,0.150726415,0.177572298,0.200495722,0.126541469,0.136583931,0.224395442,0.149826622,0.161925412,0.176289488,0.187765198,0.16787824,0.228668833,0.211832094
1.070,0.246501989,0.340307747,0.205214682,0.205032785,0.259661743,0.234839479,0.211043442,0.197307331,0.211939818,0.187168145,0.26553021,0.199794306,0.233309357,0.166661647,0.224674283,0.248820989,0.216944654,0.158879486,0.176033429,0.203836288,0.126360333,0.13624911,0.222404821,0.152667068,0.163823853,0.175569826,0.194643562,0.171523411,0.229932741,0.210317498
1.080,0.253467822,0.334828353,0.208911989,0.207476306,0.262896101,0.231935654,0.215845501,0.202749042,0.216921851,0.19248436,0.259474807,0.206122606,0.238827798,0.166501253,0.227328138,0.251364866,0.220878306,0.167556129,0.176119144,0.209030989,0.1247733,0.135554919,0.220273172,0.156309833,0.166948681,0.176360287,0.201895129,0.174398092,0.239553687,0.208024755
1.090,0.260821698,0.328901622,0.212045996,0.210477692,0.26643164,0.229924983,0.220501062,0.208216935,0.221868826,0.197853405,0.255566754,0.212434067,0.2437552,0.165258577,0.234351395,0.253813126,0.225286123,0.176224615,0.177814501,0.215775439,0.121965488,0.134633755,0.217745063,0.160537801,0.170754381,0.178556946,0.208977953,0.177127375,0.245513963,0.204390178
1.100,0.268152182,0.323087998,0.213917119,0.214287192,0.270258476,0.22936025,0.225008095,0.21425757,0.226564998,0.20369015,0.257799921,0.218107467,0.248114474,0.16329163,0.241922824,0.257694113,0.230019029,0.184668686,0.18227486,0.2234582,0.121131171,0.13376341,0.214840068,0.164989465,0.177964626,0.181870895,0.214465859,0.180496499,0.248168254,0.199522029
1.110,0.27512975,0.318262823,0.213794462,0.21894949,0.273896738,0.230604327,0.229257678,0.220745494,0.23094341,0.212236375,0.260787786,0.222361541,0.251692163,0.160874504,0.248761969,0.262851902,0.234622876,0.192794606,0.18679825,0.231143283,0.122262437,0.133093664,0.211566896,0.169249426,0.187750593,0.186164272,0.218600925,0.184993718,0.247552785,0.19388757
1.120,0.281627322,0.31500751,0.21147177,0.224067113,0.277212107,0.236079005,0.233130775,0.22932838,0.235029796,0.22438618,0.263120677,0.224526326,0.254363411,0.157943883,0.255557653,0.269826862,0.238925316,0.200673679,0.190869337,0.237722503,0.125000726,0.132727697,0.207810389,0.173196309,0.197956287,0.191417908,0.221703265,0.190763249,0.243954941,0.18826108
1.130,0.287308528,0.313472053,0.210342135,0.229174891,0.280116259,0.242943943,0.236571538,0.243469131,0.238637054,0.237947639,0.264861666,0.224206282,0.25610559,0.154420076,0.263979921,0.280176548,0.242868743,0.208132245,0.194306008,0.242486484,0.127292867,0.132623286,0.203731853,0.176481246,0.207528488,0.197689091,0.227453736,0.197587896,0.237806126,0.18321564
1.140,0.292115353,0.313257761,0.213766421,0.233753144,0.282621776,0.249656973,0.239511246,0.258909176,0.241695434,0.252633664,0.265927813,0.221057235,0.256993035,0.150115365,0.271972774,0.29250373,0.246244244,0.215146424,0.196945378,0.244772563,0.128425458,0.132597444,0.199409215,0.181353871,0.215605886,0.205048697,0.233013057,0.204978341,0.229833868,0.179091502
1.150,0.296227914,0.313785563,0.216698908,0.237254507,0.284625637,0.258451333,0.241867827,0.274831146,0.244125151,0.267747395,0.266397197,0.225894275,0.257278501,0.144765631,0.278869535,0.307088413,0.249040568,0.226454236,0.201059459,0.244366097,0.128855641,0.132360944,0.194891284,0.188810478,0.221979149,0.213272826,0.237928466,0.214360313,0.225829789,0.176173933
1.160,0.29953923,0.314112649,0.219099407,0.239211607,0.286095922,0.2673719,0.243552309,0.290448839,0.245841965,0.28258287,0.266363689,0.233330199,0.256988179,0.148516731,0.283732602,0.323721546,0.251349211,0.239044661,0.206489086,0.243299223,0.128997758,0.131662952,0.19037653,0.195847802,0.226891958,0.222036302,0.242450652,0.22476278,0.226402811,0.174404401
1.170,0.301966434,0.313339918,0.220904572,0.239329579,0.287024097,0.27411223,0.244479567,0.304895617,0.246766802,0.296314137,0.266091406,0.239688613,0.256288484,0.15161877,0.285702823,0.342411832,0.253186053,0.250720944,0.210924907,0.248483519,0.129129534,0.130116042,0.185856253,0.202333831,0.230789029,0.230693679,0.248705752,0.235423443,0.226742226,0.173664239
1.180,0.303422271,0.313548811,0.222050318,0.23774309,0.287391963,0.278364531,0.244579827,0.317302755,0.246835411,0.308110089,0.265422135,0.244523459,0.25544474,0.153310387,0.288944462,0.362677332,0.254491545,0.261168939,0.214285338,0.252339534,0.129361136,0.135027279,0.18133873,0.208765122,0.234174212,0.238644796,0.259066811,0.246729848,0.226982251,0.173979097
1.190,0.304003107,0.324625988,0.222503093,0.234402662,0.287159024,0.279843901,0.243807338,0.32715938,0.246007052,0.317254043,0.264354229,0.24751934,0.254490302,0.154251269,0.294506162,0.384008403,0.255261642,0.269650445,0.216569015,0.255125653,0.129706677,0.138879729,0.17684238,0.22014417,0.237258597,0.245096365,0.270274349,0.259261352,0.227232225,0.174918119
1.200,0.30334176,0.334809471,0.222284202,0.241465896,0.286253923,0.282309433,0.242145483,0.333912195,0.24432164,0.323625659,0.262840917,0.248602244,0.253320973,0.160717212,0.298096314,0.405809196,0.255462514,0.275978964,0.217839923,0.257363655,0.129912918,0.144421585,0.172387584,0.231231749,0.239967259,0.24960945,0.28165636,0.273240999,0.228798608,0.175652455
1.210,0.301331951,0.343091212,0.221498468,0.247677849,0.284577044,0.285171627,0.244462511,0.337425392,0.246636358,0.326762862,0.260971837,0.247512549,0.25207296,0.166493567,0.301263106,0.427586145,0.25505352,0.279828757,0.218203031,0.259216316,0.129786092,0.149190881,0.168016672,0.24185654,0.243064122,0.251745599,0.29263018,0.288160416,0.231193636,0.176018402
1.220,0.298033072,0.348486358,0.220376081,0.251722814,0.282017589,0.286365062,0.254675279,0.337988748,0.25749221,0.32708832,0.258478888,0.249772442,0.250537107,0.171116548,0.31173528,0.448321383,0.254007427,0.283669953,0.217779454,0.267625361,0.129228509,0.152129541,0.163797839,0.251858192,0.246541999,0.251325842,0.302932333,0.302459426,0.233487307,0.175996229
1.230,0.293734187,0.352572443,0.218994796,0.253665589,0.278483707,0.28565028,0.261520653,0.335920487,0.264661926,0.324976445,0.255252279,0.249945118,0.248664363,0.174426929,0.328363058,0.468471047,0.252153343,0.284639688,0.216684746,0.276253364,0.130629909,0.153037972,0.159808577,0.261037164,0.249615348,0.248475078,0.311863046,0.314576723,0.239693802,0.17616543
